Data Check 1,Data Check 2 ,Study Phase ,Site ,Tran,Dist ,Rep or Extra,St Filter Wt (g) ,Date Placed,St Ziploc Wt (g) ,Date Removed ,Filter Area (cm2) ,Rubber Band Surface Area (cm2),Prop Filter Recovered (%)  ,Date(s) of Procedure,"Post-Dry Mass  (Filter/Zip/Sed Total, g) ","(1) Confirmatory Post-Dry Weight (Optional, g) ","(2) Confirmatory Post-Dry Weight (Optional, g) ",Notes 
,,M7,S,1,12,c,0.45977,1/11/2026,2.44056,2/6/2026,63.61725116,5.31,,,3.16554,,,
,,M7,S,1,24,a ,0.45846,1/11/2026,2.49298,2/6/2026,63.61725116,5.31,,,3.23673,,,
,,M7,S,1,24,b ,0.43464,1/11/2026,2.42801,2/6/2026,63.61725116,5.31,,,3.14109,,,
,,M7,S,1,24,c,0.43491,1/11/2026,2.51368,2/6/2026,63.61725116,5.31,,,3.24586,,,
,,M7,S,1,48,a,0.45187,1/11/2026,2.42967,2/6/2026,63.61725116,5.31,,,3.10065,,,
,,M7,S,1,48,b ,0.4351,1/11/2026,2.43589,2/6/2026,63.61725116,5.31,,,3.08285,,,
,,M7,S,1,48,c,0.45807,1/11/2026,2.42216,2/6/2026,63.61725116,5.31,,,3.11193,,,
,,M7,S,2,0.5,a,4.95986,1/11/2026,2.48663,2/6/2026,63.61725116,5.31,,,7.01089,,,
,,M7,S,2,0.5,b ,4.28526,1/11/2026,2.42898,2/6/2026,63.61725116,5.31,,,6.91656,,,
,,M7,S,2,0.5,c,4.18852,1/11/2026,2.44962,2/6/2026,63.61725116,5.31,,,6.80284,,,
,,M7,S,2,2,a,4.718,1/11/2026,2.44417,2/6/2026,63.61725116,5.31,,,7.62361,,,
,,M7,S,2,2,b ,4.42605,1/11/2026,2.40855,2/6/2026,63.61725116,5.31,,,7.07401,,,
,,M7,S,2,2,c,4.39435,1/11/2026,2.35598,2/6/2026,63.61725116,5.31,,,6.99612,,,
,,M7,S,2,6,a,0.43676,1/11/2026,2.38107,2/6/2026,63.61725116,5.31,,,3.19691,,,
,,M7,S,2,6,b ,0.45829,1/11/2026,2.39301,2/6/2026,63.61725116,5.31,,,3.13374,,,
,,M7,S,2,6,c,0.435,1/11/2026,2.43724,2/6/2026,63.61725116,5.31,,,3.26421,,,
,,M7,S,2,12,a,0.43926,1/11/2026,2.41562,2/6/2026,63.61725116,5.31,,,3.04142,,,
,,M7,S,2,12,b ,0.458779,1/11/2026,2.47752,2/6/2026,63.61725116,5.31,,,3.12177,,,
,,M7,S,2,12,c,0.43624,1/11/2026,2.38787,2/6/2026,63.61725116,5.31,,,3.02327,,,
,,M7,S,2,24,a ,0.45899,1/11/2026,2.45522,2/6/2026,63.61725116,5.31,,,3.27216,,,
,,M7,S,2,24,b ,0.436878,1/11/2026,2.43345,2/6/2026,63.61725116,5.31,,,3.2904,,,
,,M7,S,2,24,c,0.45931,1/11/2026,2.46008,2/6/2026,63.61725116,5.31,,,3.27186,,,
,,M7,S,2,48,a,0.43659,1/11/2026,2.43589,2/6/2026,63.61725116,5.31,,,3.15302,,,
,,M7,S,2,48,b ,0.45929,1/11/2026,2.45059,2/6/2026,63.61725116,5.31,,,3.24767,,,
,,M7,S,2,48,c,0.43811,1/11/2026,2.49139,2/6/2026,63.61725116,5.31,,,3.24205,,,
,,M7,S,,,E-1 ,0.4347,,NA,,63.61725116,5.31,,,,,,
,,M7,S,,,E-2 ,0.4589,,NA,,63.61725116,5.31,,,,,,
,,M7,S,,,E-3 ,0.43419,,NA,,63.61725116,5.31,,,,,,
,,M7,S,,,E-4 ,0.45888,,NA,,63.61725116,5.31,,,NA,,,
,,M7,C,1,18,a,0.44839,1/10/2026,2.45809,2/7/2026,63.61725116,5.31,,,3.7254,,,
,,M7,C,1,18,b ,0.4512,1/10/2026,2.43686,2/7/2026,63.61725116,5.31,,,3.52472,,,
,,M7,C,1,18,c,0.4485,1/10/2026,2.48499,2/7/2026,63.61725116,5.31,,,3.52029,,,
,,M7,C,2,18,a,0.44936,1/10/2026,2.46722,2/7/2026,63.61725116,5.31,,,3.46638,,,
,,M7,C,2,18,b ,0.44544,1/10/2026,2.44666,2/7/2026,63.61725116,5.31,,,3.36676,,,
,,M7,C,2,18,c,0.44655,1/10/2026,NA,2/7/2026,63.61725116,5.31,,,3.38126,,,
,,M7,S,1,18,a,0.43711,1/11/2026,2.48255,2/6/2026,63.61725116,5.31,,,3.13063,,,
,,M7,S,1,18,b ,0.45882,1/11/2026,2.52975,2/6/2026,63.61725116,5.31,,,3.09323,,,
,,M7,S,1,18,c,0.4373,1/11/2026,2.54784,2/6/2026,63.61725116,5.31,,,3.08523,,,
,,M7,S,2,18,a,0.43721,1/11/2026,2.43659,2/6/2026,63.61725116,5.31,,,3.10197,,,
,,M7,S,2,18,b ,0.46081,1/11/2026,247491,2/6/2026,63.61725116,5.31,,,3.12045,,,
,,M7,S,2,18,c,0.4372,1/11/2026,2.52539,2/6/2026,63.61725116,5.31,,,3.11156,,,
,,M7,B,2,18,a,0.4541,1/22/2026,2.4646,2/21/2026,63.61725116,5.31,,,,,,
,,M7,B,2,18,b ,0.44195,1/22/2026,2.47492,2/21/2026,63.61725116,5.31,,,,,,
,,M7,B,2,18,c,0.45295,1/22/2026,2.42965,2/21/2026,63.61725116,5.31,,,,,,
,,M7,G,1,18,a,0.45929,1/23/2026,2.45165,2/20/2026,63.61725116,5.31,,,3.64144,,,
,,M7,G,1,18,b ,0.43601,1/23/2026,2.4666,2/20/2026,63.61725116,5.31,,,3.49173,,,
,,M7,G,1,18,c,0.43609,1/23/2026,2.40537,2/20/2026,63.61725116,5.31,,,3.93842,,,
,,M7,G,2,18,a,0.4599,1/23/2026,2.50953,2/20/2026,63.61725116,5.31,,,4.09817,,,
,,M7,G,2,18,b ,0.43768,1/23/2026,2.54502,2/20/2026,63.61725116,5.31,,,4.32963,,,
,,M7,G,2,18,c,0.45884,1/23/2026,2.55221,2/20/2026,63.61725116,5.31,,,4.32307,,,
,,M8,B,1,0.5,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,0.5,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,0.5,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,2,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,2,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,2,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,6,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,6,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,6,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,12,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,12,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,12,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,18,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,18,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,18,c ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,24,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,24,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,24,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,48,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,48,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,1,48,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,0.5,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,0.5,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,0.5,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,2,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,2,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,2,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,6,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,6,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,6,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,12,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,12,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,12,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,18,a,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,18,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,18,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,24,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,24,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,24,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,48,a ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,48,b ,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,2,48,c,,2/21/2026,,3/20/2026,63.61725116,5.31,,,,,,
,,M8,B,,,E1 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,B,,,E2 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,B,,,E3,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,B,,,E4 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,G,1,0.5,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,0.5,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,0.5,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,2,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,2,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,2,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,6,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,6,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,6,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,12,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,12,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,12,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,18,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,18,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,18,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,24,a ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,24,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,24,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,48,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,48,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,1,48,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,0.5,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,0.5,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,0.5,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,2,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,2,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,2,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,6,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,6,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,6,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,12,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,12,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,12,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,18,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,18,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,18,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,24,a ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,24,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,24,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,48,a,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,48,b ,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,2,48,c,,2/20/2026,,3/19/2026,63.61725116,5.31,,,,,,
,,M8,G,,,E-1 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,G,,,E-2 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,G,,,E-3 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,G,,,E-4 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,C,1,0.5,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,0.5,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,0.5,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,2,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,2,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,2,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,6,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,6,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,6,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,12,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,placed M8 12a and 12b still under water at 11:26 am upon exit 
,,M8,C,1,12,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,placed M8 12a and 12b still under water at 11:26 am upon exit 
,,M8,C,1,12,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,18,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,18,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,18,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,24,a ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,24,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,M8 24B is dirty when placed-tried to clean off
,,M8,C,1,24,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,48,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,48,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,1,48,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,0.5,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,0.5,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,0.5,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,2,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,2,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,2,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,6,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,6,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,6,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,12,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,12,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,12,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,18,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,18,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,18,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,24,a ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,24,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,24,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,48,a,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,48,b ,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,2,48,c,,2/7/2026,,3/7/2026,63.61725116,5.31,,,,,,
,,M8,C,,,E-1 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,C,,,E-2 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,C,,,E-3 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,C,,,E-4 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,S,1,0.5,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,0.5,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,0.5,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,2,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,2,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,2,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,6,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,6,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,6,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,12,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,12,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,12,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,18,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,18,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,18,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,24,a ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,24,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,24,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,48,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,48,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,1,48,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,0.5,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,0.5,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,0.5,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,2,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,2,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,2,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,6,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,6,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,6,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,12,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,12,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,12,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,18,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,18,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,18,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,24,a ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,24,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,24,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,48,a,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,48,b ,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,2,48,c,,2/7/2026,,3/6/2026,63.61725116,5.31,,,,,,
,,M8,S,,,E-1 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,S,,,E-2 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,S,,,E-3 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M8,S,,,E-4 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M9,B,1,0.5,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,0.5,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,0.5,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,2,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,2,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,2,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,6,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,6,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,6,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,12,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,12,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,12,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,18,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,18,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,18,c ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,24,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,24,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,24,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,48,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,48,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,1,48,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,0.5,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,0.5,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,0.5,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,2,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,2,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,2,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,6,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,6,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,6,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,12,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,12,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,12,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,18,a,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,18,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,18,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,24,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,24,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,24,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,48,a ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,48,b ,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,2,48,c,,3/20/2026,,,63.61725116,5.31,,,,,,
,,M9,B,,,E1 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M9,B,,,E2 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M9,B,,,E3,,NA,,NA,63.61725116,5.31,,,,,,
,,M9,B,,,E4 ,,NA,,NA,63.61725116,5.31,,,,,,
,,M9,G,1,0.5,a,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,0.5,b ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,0.5,c,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,2,a,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,2,b ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,2,c,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,6,a,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,6,b ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,6,c,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,12,a,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,12,b ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,12,c,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,18,a,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,18,b ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,18,c,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,24,a ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,24,b ,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,24,c,,3/19/2026,,,63.61725116,5.31,,,,,,
,,M9,G,1,48,a,,3/19/2026,,,63.61725116,5.31,,,,,,
