Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star
M10,CorteMadera,T2,2,b,2026-04-04,2026-05-02,2026,0.09431404,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2b,1.6544577089154178,0.766545455
M10,CorteMadera,T2,2,c,2026-04-04,2026-05-02,2026,0.233876365,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2c,1.6556769113538228,0.768
M10,CorteMadera,T2,6,a,2026-04-04,2026-05-02,2026,0.862748913,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-6a,1.6623825247650494,0.776
M10,CorteMadera,T2,6,b,2026-04-04,2026-05-02,2026,0.705558846,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-6b,1.6727457454914911,0.788363636
M10,CorteMadera,T2,6,c,2026-04-04,2026-05-02,2026,0.962845302,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-6c,1.6675641351282702,0.782181818
M10,CorteMadera,T2,12,a,2026-04-04,2026-05-02,2026,0.680183878,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-12a,1.664820929641859,0.778909091
M10,CorteMadera,T2,12,b,2026-04-04,2026-05-02,2026,0.919225059,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-12b,1.6651257302514604,0.779272727
M10,CorteMadera,T2,12,c,2026-04-04,2026-05-02,2026,0.609448347,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-12c,1.6657353314706629,0.78
M10,CorteMadera,T2,18,a,2026-04-04,2026-05-02,2026,4.188385486,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-18a,1.6623825247650494,0.776
M10,CorteMadera,T2,18,b,2026-04-04,2026-05-02,2026,0.749459786,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-18b,1.6672593345186688,0.781818182
M10,CorteMadera,T2,18,c,2026-04-04,2026-05-02,2026,1.196422257,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-18c,1.6773177546355091,0.793818182
M10,CorteMadera,T2,24,a,2026-04-04,2026-05-02,2026,1.359581805,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-24a,1.6794513589027176,0.796363636
M10,CorteMadera,T2,24,b,2026-04-04,2026-05-02,2026,1.159950419,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-24b,1.6843281686563372,0.802181818
M10,CorteMadera,T2,24,c,2026-04-04,2026-05-02,2026,3.55066164,1,0,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-24c,1.6751841503683007,0.791272727
M10,CorteMadera,T2,48,a,2026-04-04,2026-05-02,2026,2.024944904,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C2-48a,1.6794513589027176,0.796363636
M10,CorteMadera,T2,48,b,2026-04-04,2026-05-02,2026,2.198078536,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C2-48b,1.6821945643891287,0.799636364
M10,CorteMadera,T2,48,c,2026-04-04,2026-05-02,2026,2.342749537,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C2-48c,1.673050546101092,0.788727273
M10,SanPablo,T1,0.5,a,2026-04-03,2026-04-30,2026,0.83019643,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-0.5a,1.706273812547625,0.771628722
M10,SanPablo,T1,0.5,b,2026-04-03,2026-04-30,2026,0.140073816,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-0.5b,1.722733045466091,0.790542907
M10,SanPablo,T1,0.5,c,2026-04-03,2026-04-30,2026,0.273219625,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-0.5c,1.723037846075692,0.79089317
M10,SanPablo,T1,2,a,2026-04-03,2026-04-30,2026,0.793926278,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-2a,1.6913385826771654,0.754465849
M10,SanPablo,T1,2,b,2026-04-03,2026-04-30,2026,1.33145809,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-2b,1.7202946405892812,0.787740806
M10,SanPablo,T1,2,c,2026-04-03,2026-04-30,2026,0.821754741,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-2c,1.7550419100838202,0.827670753
M10,SanPablo,T1,6,a,2026-04-03,2026-04-30,2026,0.817621225,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-6a,1.8266700533401063,0.909982487
M10,SanPablo,T1,6,b,2026-04-03,2026-04-30,2026,0.721677065,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-6b,1.8254508509017016,0.908581436
M10,SanPablo,T1,6,c,2026-04-03,2026-04-30,2026,0.734718019,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-6c,1.83002286004572,0.913835377
M10,SanPablo,T1,12,a,2026-04-03,2026-04-30,2026,0.732389277,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-12a,1.877266954533909,0.968126095
M10,SanPablo,T1,12,b,2026-04-03,2026-04-30,2026,0.907568875,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-12b,1.889763779527559,0.982486865
M10,SanPablo,T1,12,c,2026-04-03,2026-04-30,2026,0.807258324,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-12c,1.8851917703835408,0.977232925
M10,SanPablo,T1,18,a,2026-04-03,2026-04-30,2026,1.217233307,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-18a,1.9778511557023113,1.083712785
M10,SanPablo,T1,18,b,2026-04-03,2026-04-30,2026,0.380050652,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-18b,1.9882143764287528,1.095621716
M10,SanPablo,T1,18,c,2026-04-03,2026-04-30,2026,0.692393138,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-18c,1.9918719837439671,1.099824869
M10,SanPablo,T1,24,a,2026-04-03,2026-04-30,2026,1.296701619,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-24a,1.9751079502159004,1.08056042
M10,SanPablo,T1,24,b,2026-04-03,2026-04-30,2026,1.165244148,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-24b,1.984861569723139,1.091768827
M10,SanPablo,T1,24,c,2026-04-03,2026-04-30,2026,0.795090649,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-24c,1.9751079502159004,1.08056042
M10,SanPablo,T1,48,a,2026-04-03,2026-04-30,2026,1.118145346,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S1-48a,2.013208026416053,1.124343257
M10,SanPablo,T1,48,b,2026-04-03,2026-04-30,2026,1.151737446,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S1-48b,2.0159512319024637,1.127495622
M10,SanPablo,T1,48,c,2026-04-03,2026-04-30,2026,1.017601922,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S1-48c,2.0144272288544576,1.125744308
M10,SanPablo,T2,0.5,b,2026-04-03,2026-04-30,2026,0.424122089,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-0.5b,1.7297434594869188,0.798598949
M10,SanPablo,T2,0.5,c,2026-04-03,2026-04-30,2026,0.1390841,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-0.5c,1.721818643637287,0.789492119
M10,SanPablo,T2,2,a,2026-04-03,2026-04-30,2026,1.917777041,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-2a,1.7401066802133602,0.810507881
M10,SanPablo,T2,2,b,2026-04-03,2026-04-30,2026,0.368989129,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-2b,1.751993903987808,0.824168126
M10,SanPablo,T2,2,c,2026-04-03,2026-04-30,2026,0.177508339,0,0,0,0,0,1,0,0,0,0,Review,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-2c,1.750469900939802,0.822416813
M10,SanPablo,T2,6,a,2026-04-03,2026-04-30,2026,0.819891748,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-6a,1.8239268478536956,0.906830123
M10,SanPablo,T2,6,b,2026-04-03,2026-04-30,2026,0.880380815,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-6b,1.8135636271272544,0.894921191
M10,SanPablo,T2,6,c,2026-04-03,2026-04-30,2026,1.262876645,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-6c,1.8083820167640337,0.888966725
M10,SanPablo,T2,12,a,2026-04-03,2026-04-30,2026,0.943256842,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-12a,1.899517399034798,0.993695271
M10,SanPablo,T2,12,b,2026-04-03,2026-04-30,2026,0.749330873,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-12b,1.8912877825755652,0.984238179
M10,SanPablo,T2,12,c,2026-04-03,2026-04-30,2026,0.861459788,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-12c,1.8836677673355344,0.975481611
M10,SanPablo,T2,18,a,2026-04-03,2026-04-30,2026,0.804172741,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-18a,1.9677927355854712,1.072154116
M10,SanPablo,T2,18,b,2026-04-03,2026-04-30,2026,0.945352709,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-18b,1.9677927355854712,1.072154116
M10,SanPablo,T2,18,c,2026-04-03,2026-04-30,2026,3.050768116,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-18c,1.9613919227838457,1.064798599
M10,SanPablo,T2,24,a,2026-04-03,2026-04-30,2026,2.69685759,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-24a,2.0001016002032004,1.109281961
M10,SanPablo,T2,24,b,2026-04-03,2026-04-30,2026,1.233068751,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-24b,1.9979679959359915,1.106830123
M10,SanPablo,T2,24,c,2026-04-03,2026-04-30,2026,1.08402928,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-24c,1.9915671831343664,1.099474606
M10,SanPablo,T2,48,a,2026-04-03,2026-04-30,2026,2.040734605,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S2-48a,2.0138176276352553,1.125043783
M10,SanPablo,T2,48,b,2026-04-03,2026-04-30,2026,0.521114183,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S2-48b,2.022961645923292,1.135551664
M10,SanPablo,T2,48,c,2026-04-03,2026-04-30,2026,1.605434555,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S2-48c,2.0205232410464817,1.132749562
M11,Buck'sLanding,T1,0.5,a,2026-05-15,2026-06-11,2026,1.122977485,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5a,1.6544577089154178,0.743807502
M11,Buck'sLanding,T1,0.5,b,2026-05-15,2026-06-11,2026,0.493809686,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5b,1.6599441198882396,0.750176929
M11,Buck'sLanding,T1,0.5,c,2026-05-15,2026-06-11,2026,0.59237368,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5c,1.6611633223266449,0.751592357
M11,Buck'sLanding,T1,2,c,2026-05-15,2026-06-11,2026,0.557733647,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2c,1.7669291338582676,0.87438075
M11,Buck'sLanding,T1,6,a,2026-05-15,2026-06-11,2026,1.843664835,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6a,1.8138684277368553,0.928874735
M11,Buck'sLanding,T1,6,b,2026-05-15,2026-06-11,2026,1.610208476,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6b,1.806248412496825,0.920028309
M11,Buck'sLanding,T1,6,c,2026-05-15,2026-06-11,2026,1.807627557,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6c,1.8053340106680211,0.918966737
M11,Buck'sLanding,T1,12,a,2026-05-15,2026-06-11,2026,0.70589984,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12a,1.8483108966217932,0.96886058
M11,Buck'sLanding,T1,12,b,2026-05-15,2026-06-11,2026,0.930390544,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12b,1.8461772923545847,0.966383581
M11,Buck'sLanding,T1,12,c,2026-05-15,2026-06-11,2026,0.906520941,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12c,1.8428244856489713,0.962491154
M11,Buck'sLanding,T1,18,a,2026-05-15,2026-06-11,2026,0.987910465,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18a,1.8736093472186943,0.998230715
M11,Buck'sLanding,T1,18,b,2026-05-15,2026-06-11,2026,0.808888443,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18b,1.8745237490474984,0.999292286
M11,Buck'sLanding,T1,18,c,2026-05-15,2026-06-11,2026,0.757772562,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18c,1.8806197612395223,1.006369427
M11,Buck'sLanding,T1,24,a,2026-05-15,2026-06-11,2026,0.718940794,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24a,1.8641605283210565,0.987261146
M11,Buck'sLanding,T1,24,b,2026-05-15,2026-06-11,2026,0.90215455,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24b,1.869037338074676,0.992922859
M11,Buck'sLanding,T1,24,c,2026-05-15,2026-06-11,2026,1.201281426,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24c,1.8714757429514857,0.995753715
M11,Buck'sLanding,T1,48,a,2026-05-15,2026-06-11,2026,0.84259698,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48a,1.856845313690627,0.978768577
M11,Buck'sLanding,T1,48,b,2026-05-15,2026-06-11,2026,1.029303849,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48b,1.850749301498603,0.971691437
M11,Buck'sLanding,T1,48,c,2026-05-15,2026-06-11,2026,1.370348077,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48c,1.8516637033274064,0.972753008
M11,Buck'sLanding,T2,0.5,a,2026-05-15,2026-06-11,2026,0.696992403,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5a,1.6325120650241298,0.718329795
M11,Buck'sLanding,T2,0.5,a,2026-05-15,2026-06-11,2026,0.696992403,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5a,1.635255270510541,0.721514508
M11,Buck'sLanding,T2,0.5,b,2026-05-15,2026-06-11,2026,1.040947558,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5b,1.6431800863601729,0.730714791
M11,Buck'sLanding,T2,0.5,c,2026-05-15,2026-06-11,2026,0.738735098,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5c,1.6407416814833629,0.727883935
M11,Buck'sLanding,T2,2,a,2026-05-15,2026-06-11,2026,0.164933134,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-2a,1.773329946659893,0.881811748
M11,Buck'sLanding,T2,2,c,2026-05-15,2026-06-11,2026,0.164874915,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-2c,1.7696723393446787,0.877565464
M11,Buck'sLanding,T2,6,a,2026-05-15,2026-06-11,2026,2.288512726,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-6a,1.843738887477775,0.963552725
M11,Buck'sLanding,T2,6,b,2026-05-15,2026-06-11,2026,1.886222591,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-6b,1.8394716789433576,0.958598726
M11,Buck'sLanding,T2,6,c,2026-05-15,2026-06-11,2026,2.1936165,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-6c,1.8376428752857503,0.956475584
M11,Buck'sLanding,T2,12,a,2026-05-15,2026-06-11,2026,1.239472791,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-12a,1.84008128016256,0.95930644
M11,Buck'sLanding,T2,12,b,2026-05-15,2026-06-11,2026,1.069591081,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-12b,1.835814071628143,0.954352442
M11,Buck'sLanding,T2,12,c,2026-05-15,2026-06-11,2026,1.304852215,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-12c,1.822098044196088,0.938428875
M11,Buck'sLanding,T2,18,a,2026-05-15,2026-06-11,2026,0.941510285,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18a,1.8312420624841248,0.949044586
M11,Buck'sLanding,T2,18,b,2026-05-15,2026-06-11,2026,0.976732504,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18b,1.8269748539497075,0.944090587
M11,Buck'sLanding,T2,18,c,2026-05-15,2026-06-11,2026,1.146206684,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18c,1.8403860807721617,0.959660297
M11,Buck'sLanding,T2,24,a,2026-05-15,2026-06-11,2026,0.680167244,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-24a,1.8266700533401063,0.94373673
M11,Buck'sLanding,T2,24,b,2026-05-15,2026-06-11,2026,0.976732504,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-24b,1.8294132588265175,0.946921444
M11,Buck'sLanding,T2,24,c,2026-05-15,2026-06-11,2026,1.034543518,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-24c,1.8446532893065783,0.964614296
M11,Buck'sLanding,T2,48,a,2026-05-15,2026-06-11,2026,1.35823862,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B2-48a,1.8416052832105665,0.961075725
M11,Buck'sLanding,T2,48,b,2026-05-15,2026-06-11,2026,0.897380629,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B2-48b,1.8525781051562105,0.973814579
M11,Buck'sLanding,T2,48,c,2026-05-15,2026-06-11,2026,1.075296498,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B2-48c,1.849530099060198,0.970276008
M11,CorteMadera,T1,0.5,a,2026-05-02,2026-06-10,2026,0.446057045,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-0.5a,1.6593345186690371,0.772363636
M11,CorteMadera,T1,0.5,b,2026-05-02,2026-06-10,2026,0.19809979,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-0.5b,1.6684785369570738,0.783272727
M11,CorteMadera,T1,0.5,c,2026-05-02,2026-06-10,2026,0.837661839,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-0.5c,1.6614681229362456,0.774909091
M11,CorteMadera,T1,2,a,2026-05-02,2026-06-10,2026,2.201225216,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-2a,1.6462280924561847,0.756727273
M11,CorteMadera,T1,2,b,2026-05-02,2026-06-10,2026,2.013765984,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-2b,1.6480568961137922,0.758909091
M11,CorteMadera,T1,2,c,2026-05-02,2026-06-10,2026,1.164576874,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-2c,1.6462280924561847,0.756727273
M11,CorteMadera,T1,6,a,2026-05-02,2026-06-10,2026,4.672212771,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-6a,1.664516129032258,0.778545455
M11,CorteMadera,T1,6,b,2026-05-02,2026-06-10,2026,5.988619128,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-6b,1.6620777241554483,0.775636364
M11,CorteMadera,T1,6,c,2026-05-02,2026-06-10,2026,4.749840481,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-6c,1.6529337058674116,0.764727273
M11,CorteMadera,T1,12,a,2026-05-02,2026-06-10,2026,5.790559643,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-12a,1.6413512827025651,0.750909091
M11,CorteMadera,T1,12,b,2026-05-02,2026-06-10,2026,3.413603993,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-12b,1.6447040894081788,0.754909091
M11,CorteMadera,T1,12,c,2026-05-02,2026-06-10,2026,3.927333377,0,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-12c,1.659029718059436,0.772
M11,CorteMadera,T1,18,a,2026-05-02,2026-06-10,2026,3.31449364,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-18a,1.679756159512319,0.796727273
M11,CorteMadera,T1,18,b,2026-05-02,2026-06-10,2026,4.035230252,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-18b,1.6696977393954786,0.784727273
M11,CorteMadera,T1,18,c,2026-05-02,2026-06-10,2026,1.981965225,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-18c,1.671526543053086,0.786909091
M11,CorteMadera,T1,24,a,2026-05-02,2026-06-10,2026,1.750291248,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-24a,1.7199898399796798,0.844727273
M11,CorteMadera,T1,24,b,2026-05-02,2026-06-10,2026,3.981946849,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-24b,1.7184658369316737,0.842909091
M11,CorteMadera,T1,24,c,2026-05-02,2026-06-10,2026,2.591217804,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-24c,1.7141986283972566,0.837818182
M11,CorteMadera,T1,48,a,2026-05-02,2026-06-10,2026,0.69675505,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C1-48a,1.732486665,0.859636364
M11,CorteMadera,T1,48,b,2026-05-02,2026-06-10,2026,1.359129811,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C1-48b,1.7108458216916431,0.833818182
M11,CorteMadera,T1,48,c,2026-05-02,2026-06-10,2026,1.138660665,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C1-48c,1.7065786131572265,0.828727273
M11,CorteMadera,T2,2,a,2026-05-02,2026-06-10,2026,0.027528414,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2a,1.656286512573025,0.768727273
M11,CorteMadera,T2,2,b,2026-05-02,2026-06-10,2026,0.114869665,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2b,1.6544577089154178,0.766545455
M11,CorteMadera,T2,2,c,2026-05-02,2026-06-10,2026,0.187257706,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2c,1.6556769113538228,0.768
