Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,Month,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star
M11,GiantMarsh,T2,12,a,2026-05-14,2026-06-09,2026,1.51108021,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-12a,1.9333502667005331,1.042523527
M11,GiantMarsh,T2,12,b,2026-05-14,2026-06-09,2026,2.960312174,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-12b,1.9354838709677415,1.044963402
M11,GiantMarsh,T2,12,c,2026-05-14,2026-06-09,2026,2.941630739,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-12c,1.9318262636525272,1.04078076
M11,GiantMarsh,T2,18,a,2026-05-14,2026-06-09,2026,3.511747022,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-18a,1.9610871221742443,1.074241896
M11,GiantMarsh,T2,18,b,2026-05-14,2026-06-09,2026,2.704757399,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-18b,1.9516383032766065,1.063436738
M11,GiantMarsh,T2,18,c,2026-05-14,2026-06-09,2026,2.759592549,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-18c,1.9586487172974345,1.071453468
M11,GiantMarsh,T2,24,a,2026-05-14,2026-06-09,2026,2.837583006,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-24a,1.9357886715773431,1.045311955
M11,GiantMarsh,T2,24,b,2026-05-14,2026-06-09,2026,1.915119141,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-24b,1.9406654813309625,1.050888811
M11,GiantMarsh,T2,24,c,2026-05-14,2026-06-09,2026,2.229076072,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G2-24c,1.9354838709677415,1.044963402
M11,GiantMarsh,T2,48,a,2026-05-14,2026-06-09,2026,5.326506351,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Upland,G2-48a,1.8733045466090932,0.973858487
M11,GiantMarsh,T2,48,b,2026-05-14,2026-06-09,2026,2.863096163,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Upland,G2-48b,1.897078994157988,1.001045661
M11,GiantMarsh,T2,48,c,2026-05-14,2026-06-09,2026,4.503314059,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,West.facing,"Growth
(Months 10-12)",Upland,G2-48c,1.8836677673355344,0.985709306
M11,CorteMadera,T1,0.5,a,2026-05-02,2026-06-10,2026,0.446057045,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-0.5a,1.6593345186690371,0.772363636
M11,CorteMadera,T1,0.5,b,2026-05-02,2026-06-10,2026,0.19809979,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-0.5b,1.6684785369570738,0.783272727
M11,CorteMadera,T1,0.5,c,2026-05-02,2026-06-10,2026,0.837661839,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-0.5c,1.6614681229362456,0.774909091
M11,CorteMadera,T1,2,a,2026-05-02,2026-06-10,2026,2.201225216,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-2a,1.6462280924561847,0.756727273
M11,CorteMadera,T1,2,b,2026-05-02,2026-06-10,2026,2.013765984,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-2b,1.6480568961137922,0.758909091
M11,CorteMadera,T1,2,c,2026-05-02,2026-06-10,2026,1.164576874,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-2c,1.6462280924561847,0.756727273
M11,CorteMadera,T1,6,a,2026-05-02,2026-06-10,2026,4.672212771,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-6a,1.664516129032258,0.778545455
M11,CorteMadera,T1,6,b,2026-05-02,2026-06-10,2026,5.988619128,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-6b,1.6620777241554483,0.775636364
M11,CorteMadera,T1,6,c,2026-05-02,2026-06-10,2026,4.749840481,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C1-6c,1.6529337058674116,0.764727273
M11,CorteMadera,T1,12,a,2026-05-02,2026-06-10,2026,5.790559643,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-12a,1.6413512827025651,0.750909091
M11,CorteMadera,T1,12,b,2026-05-02,2026-06-10,2026,3.413603993,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-12b,1.6447040894081788,0.754909091
M11,CorteMadera,T1,12,c,2026-05-02,2026-06-10,2026,3.927333377,0,1,0,0,0,0,0,0,0,0,Review,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-12c,1.659029718059436,0.772
M11,CorteMadera,T1,18,a,2026-05-02,2026-06-10,2026,3.31449364,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-18a,1.679756159512319,0.796727273
M11,CorteMadera,T1,18,b,2026-05-02,2026-06-10,2026,4.035230252,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-18b,1.6696977393954786,0.784727273
M11,CorteMadera,T1,18,c,2026-05-02,2026-06-10,2026,1.981965225,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-18c,1.671526543053086,0.786909091
M11,CorteMadera,T1,24,a,2026-05-02,2026-06-10,2026,1.750291248,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-24a,1.7199898399796798,0.844727273
M11,CorteMadera,T1,24,b,2026-05-02,2026-06-10,2026,3.981946849,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-24b,1.7184658369316737,0.842909091
M11,CorteMadera,T1,24,c,2026-05-02,2026-06-10,2026,2.591217804,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C1-24c,1.7141986283972566,0.837818182
M11,CorteMadera,T1,48,a,2026-05-02,2026-06-10,2026,0.69675505,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C1-48a,1.732486665,0.859636364
M11,CorteMadera,T1,48,b,2026-05-02,2026-06-10,2026,1.359129811,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C1-48b,1.7108458216916431,0.833818182
M11,CorteMadera,T1,48,c,2026-05-02,2026-06-10,2026,1.138660665,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C1-48c,1.7065786131572265,0.828727273
M11,CorteMadera,T2,0.5,a,2026-05-02,2026-06-10,2026,NA,1,0,0,0,0,0,0,0,0,NA,#VALUE!,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-0.5a,1.621234442468885,0.726909091
M11,CorteMadera,T2,0.5,b,2026-05-02,2026-06-10,2026,-1.073245414,0,0,0,0,0,0,0,0,0,1,Review,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-0.5b,1.6392176784353567,0.748363636
M11,CorteMadera,T2,0.5,c,2026-05-02,2026-06-10,2026,-0.072105905,0,0,0,0,0,0,0,0,0,1,Review,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-0.5c,1.6495808991617982,0.760727273
M11,CorteMadera,T2,2,a,2026-05-02,2026-06-10,2026,0.027528414,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2a,1.656286512573025,0.768727273
M11,CorteMadera,T2,2,b,2026-05-02,2026-06-10,2026,0.114869665,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2b,1.6544577089154178,0.766545455
M11,CorteMadera,T2,2,c,2026-05-02,2026-06-10,2026,0.187257706,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-2c,1.6556769113538228,0.768
M11,CorteMadera,T2,6,a,2026-05-02,2026-06-10,2026,2.249470475,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-6a,1.6623825247650494,0.776
M11,CorteMadera,T2,6,b,2026-05-02,2026-06-10,2026,1.904135989,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-6b,1.6727457454914911,0.788363636
M11,CorteMadera,T2,6,c,2026-05-02,2026-06-10,2026,2.129522362,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Edge,C2-6c,1.6675641351282702,0.782181818
M11,CorteMadera,T2,12,a,2026-05-02,2026-06-10,2026,1.877494288,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-12a,1.664820929641859,0.778909091
M11,CorteMadera,T2,12,b,2026-05-02,2026-06-10,2026,2.383888136,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-12b,1.6651257302514604,0.779272727
M11,CorteMadera,T2,12,c,2026-05-02,2026-06-10,2026,1.78547764,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-12c,1.6657353314706629,0.78
M11,CorteMadera,T2,18,a,2026-05-02,2026-06-10,2026,1.468477671,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-18a,1.6623825247650494,0.776
M11,CorteMadera,T2,18,b,2026-05-02,2026-06-10,2026,1.275456329,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-18b,1.6672593345186688,0.781818182
M11,CorteMadera,T2,18,c,2026-05-02,2026-06-10,2026,1.406689883,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-18c,1.6773177546355091,0.793818182
M11,CorteMadera,T2,24,a,2026-05-02,2026-06-10,2026,3.632017576,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-24a,1.6794513589027176,0.796363636
M11,CorteMadera,T2,24,b,2026-05-02,2026-06-10,2026,1.108593027,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-24b,1.6843281686563372,0.802181818
M11,CorteMadera,T2,24,c,2026-05-02,2026-06-10,2026,3.8601447,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Platform,C2-24c,1.6751841503683007,0.791272727
M11,CorteMadera,T2,48,a,2026-05-02,2026-06-10,2026,4.838269971,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C2-48a,1.6794513589027176,0.796363636
M11,CorteMadera,T2,48,b,2026-05-02,2026-06-10,2026,2.703870686,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C2-48b,1.6821945643891287,0.799636364
M11,CorteMadera,T2,48,c,2026-05-02,2026-06-10,2026,3.602272379,0,0,0,0,0,0,0,0,0,0,OK,May,Scarped,East.facing,"Growth
(Months 10-12)",Upland,C2-48c,1.673050546101092,0.788727273
M11,SanPablo,T1,0.5,a,2026-04-30,2026-06-12,2026,0.176418434,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-0.5a,1.706273812547625,0.771628722
M11,SanPablo,T1,0.5,b,2026-04-30,2026-06-12,2026,-0.30249949,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-0.5b,1.722733045466091,0.790542907
M11,SanPablo,T1,0.5,c,2026-04-30,2026-06-12,2026,-1.024038456,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-0.5c,1.723037846075692,0.79089317
M11,SanPablo,T1,2,a,2026-04-30,2026-06-12,2026,0.799878108,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-2a,1.6913385826771654,0.754465849
M11,SanPablo,T1,2,b,2026-04-30,2026-06-12,2026,0.209135901,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-2b,1.7202946405892812,0.787740806
M11,SanPablo,T1,2,c,2026-04-30,2026-06-12,2026,-0.01253865,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-2c,1.7550419100838202,0.827670753
M11,SanPablo,T1,6,a,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-6a,1.8266700533401063,0.909982487
M11,SanPablo,T1,6,b,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-6b,1.8254508509017016,0.908581436
M11,SanPablo,T1,6,c,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S1-6c,1.83002286004572,0.913835377
M11,SanPablo,T1,12,a,2026-04-30,2026-06-12,2026,2.735618955,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-12a,1.877266954533909,0.968126095
M11,SanPablo,T1,12,b,2026-04-30,2026-06-12,2026,1.57720127,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-12b,1.889763779527559,0.982486865
M11,SanPablo,T1,12,c,2026-04-30,2026-06-12,2026,3.144349686,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-12c,1.8851917703835408,0.977232925
M11,SanPablo,T1,18,a,2026-04-30,2026-06-12,2026,1.535929738,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-18a,1.9778511557023113,1.083712785
M11,SanPablo,T1,18,b,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-18b,1.9882143764287528,1.095621716
M11,SanPablo,T1,18,c,2026-04-30,2026-06-12,2026,1.346058759,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-18c,1.9918719837439671,1.099824869
M11,SanPablo,T1,24,a,2026-04-30,2026-06-12,2026,5.289189878,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-24a,1.9751079502159004,1.08056042
M11,SanPablo,T1,24,b,2026-04-30,2026-06-12,2026,5.362484317,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-24b,1.984861569723139,1.091768827
M11,SanPablo,T1,24,c,2026-04-30,2026-06-12,2026,5.641917079,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S1-24c,1.9751079502159004,1.08056042
M11,SanPablo,T1,48,a,2026-04-30,2026-06-12,2026,0.903879444,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S1-48a,2.013208026416053,1.124343257
M11,SanPablo,T1,48,b,2026-04-30,2026-06-12,2026,1.01698318,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S1-48b,2.0159512319024637,1.127495622
M11,SanPablo,T1,48,c,2026-04-30,2026-06-12,2026,0.961454875,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S1-48c,2.0144272288544576,1.125744308
M11,SanPablo,T2,0.5,a,2026-04-30,2026-06-12,2026,-0.248104416,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-0.5a,1.727305054610109,0.795796848
M11,SanPablo,T2,0.5,b,2026-04-30,2026-06-12,2026,-0.612419814,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-0.5b,1.7297434594869188,0.798598949
M11,SanPablo,T2,0.5,c,2026-04-30,2026-06-12,2026,-0.496062608,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-0.5c,1.721818643637287,0.789492119
M11,SanPablo,T2,2,a,2026-04-30,2026-06-12,2026,0.111897395,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-2a,1.7401066802133602,0.810507881
M11,SanPablo,T2,2,b,2026-04-30,2026-06-12,2026,0.043099323,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-2b,1.751993903987808,0.824168126
M11,SanPablo,T2,2,c,2026-04-30,2026-06-12,2026,-0.342199121,0,0,0,0,0,0,0,0,0,1,Review,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-2c,1.750469900939802,0.822416813
M11,SanPablo,T2,6,a,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-6a,1.8239268478536956,0.906830123
M11,SanPablo,T2,6,b,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-6b,1.8135636271272544,0.894921191
M11,SanPablo,T2,6,c,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Edge,S2-6c,1.8083820167640337,0.888966725
M11,SanPablo,T2,12,a,2026-04-30,2026-06-12,2026,1.506977521,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-12a,1.899517399034798,0.993695271
M11,SanPablo,T2,12,b,2026-04-30,2026-06-12,2026,NA,1,1,0,0,0,0,0,0,0,NA,#VALUE!,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-12b,1.8912877825755652,0.984238179
M11,SanPablo,T2,12,c,2026-04-30,2026-06-12,2026,1.583013647,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-12c,1.8836677673355344,0.975481611
M11,SanPablo,T2,18,a,2026-04-30,2026-06-12,2026,0.780832521,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-18a,1.9677927355854712,1.072154116
M11,SanPablo,T2,18,b,2026-04-30,2026-06-12,2026,1.631230786,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-18b,1.9677927355854712,1.072154116
M11,SanPablo,T2,18,c,2026-04-30,2026-06-12,2026,1.080955882,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-18c,1.9613919227838457,1.064798599
M11,SanPablo,T2,24,a,2026-04-30,2026-06-12,2026,5.635995034,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-24a,2.0001016002032004,1.109281961
M11,SanPablo,T2,24,b,2026-04-30,2026-06-12,2026,7.386288157,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-24b,1.9979679959359915,1.106830123
M11,SanPablo,T2,24,c,2026-04-30,2026-06-12,2026,7.134674382,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Platform,S2-24c,1.9915671831343664,1.099474606
M11,SanPablo,T2,48,a,2026-04-30,2026-06-12,2026,1.408313337,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S2-48a,2.0138176276352553,1.125043783
M11,SanPablo,T2,48,b,2026-04-30,2026-06-12,2026,1.439166457,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S2-48b,2.022961645923292,1.135551664
M11,SanPablo,T2,48,c,2026-04-30,2026-06-12,2026,1.664204144,0,0,0,0,0,0,0,0,0,0,OK,May,Ramped,South.facing,"Growth
(Months 10-12)",Upland,S2-48c,2.0205232410464817,1.132749562
M12,Buck'sLanding,T1,0.5,a,2026-06-11,2026-07-09,2026,18.84035237,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5a,1.6544577089154178,0.743807502
M12,Buck'sLanding,T1,0.5,b,2026-06-11,2026-07-09,2026,1.781805554,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5b,1.6599441198882396,0.750176929
M12,Buck'sLanding,T1,0.5,c,2026-06-11,2026-07-09,2026,1.742901012,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5c,1.6611633223266449,0.751592357
M12,Buck'sLanding,T1,2,a,2026-06-11,2026-07-09,2026,0.604508088,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2a,1.7718059436118871,0.880042463
M12,Buck'sLanding,T1,2,b,2026-06-11,2026-07-09,2026,0.448216249,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2b,1.7794259588519177,0.888888889
M12,Buck'sLanding,T1,2,c,2026-06-11,2026-07-09,2026,1.304845978,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2c,1.7669291338582676,0.87438075
M12,Buck'sLanding,T1,6,a,2026-06-11,2026-07-09,2026,10.52241539,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6a,1.8138684277368553,0.928874735
M12,Buck'sLanding,T1,6,b,2026-06-11,2026-07-09,2026,5.254470979,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6b,1.806248412496825,0.920028309
M12,Buck'sLanding,T1,6,c,2026-06-11,2026-07-09,2026,4.853748586,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6c,1.8053340106680211,0.918966737
M12,Buck'sLanding,T1,12,a,2026-06-11,2026-07-09,2026,1.774226747,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12a,1.8483108966217932,0.96886058
M12,Buck'sLanding,T1,12,b,2026-06-11,2026-07-09,2026,1.911655777,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12b,1.8461772923545847,0.966383581
M12,Buck'sLanding,T1,12,c,2026-06-11,2026-07-09,2026,1.730774921,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12c,1.8428244856489713,0.962491154
M12,Buck'sLanding,T1,18,a,2026-06-11,2026-07-09,2026,5.933756628,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18a,1.8736093472186943,0.998230715
M12,Buck'sLanding,T1,18,b,2026-06-11,2026-07-09,2026,6.088869541,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18b,1.8745237490474984,0.999292286
M12,Buck'sLanding,T1,18,c,2026-06-11,2026-07-09,2026,4.224819898,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18c,1.8806197612395223,1.006369427
M12,Buck'sLanding,T1,24,a,2026-06-11,2026-07-09,2026,3.456104329,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24a,1.8641605283210565,0.987261146
M12,Buck'sLanding,T1,24,b,2026-06-11,2026-07-09,2026,3.725797573,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24b,1.869037338074676,0.992922859
M12,Buck'sLanding,T1,24,c,2026-06-11,2026-07-09,2026,3.312780671,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24c,1.8714757429514857,0.995753715
M12,Buck'sLanding,T1,48,a,2026-06-11,2026-07-09,2026,1.74711146,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48a,1.856845313690627,0.978768577
M12,Buck'sLanding,T1,48,b,2026-06-11,2026-07-09,2026,2.629845968,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48b,1.850749301498603,0.971691437
M12,Buck'sLanding,T1,48,c,2026-06-11,2026-07-09,2026,2.627768813,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48c,1.8516637033274064,0.972753008
M12,Buck'sLanding,T2,0.5,a,2026-06-11,2026-07-09,2026,5.763429962,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5a,1.6338836677673354,0.7199221515
M12,Buck'sLanding,T2,0.5,b,2026-06-11,2026-07-09,2026,2.982737669,0,0,0,0,0,0,0,0,0,0,OK,Jun,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5b,1.6431800863601729,0.730714791
